period_id,project_id,financial_health_score,schedule_health_score,risk_health_score,resource_health_score,overall_health_score,health_status,strategic_importance_score,executive_attention_score,executive_attention_flag
202506,16,62.2,93.8,90.8,85.1,83.4,Healthy,79.0,38.4,No
202507,16,49.3,92.0,100,85.3,82.0,Healthy,79.0,39.4,No
202508,16,53.3,90.5,100,90.1,83.5,Healthy,79.0,38.4,No
202509,16,55.6,90.7,100,92.1,84.6,Healthy,79.0,37.7,No
202510,16,68.4,97.0,100,98.2,90.9,Healthy,79.0,33.6,No
202511,16,67.0,95.0,100,92.4,88.7,Healthy,79.0,35.0,No
202512,16,53.8,92.0,100,88.2,83.7,Healthy,79.0,38.3,No
202601,16,57.9,95.8,100,83.8,85.0,Healthy,79.0,37.4,No
202602,16,50.9,92.2,100,73.3,80.1,Healthy,79.0,40.6,No
202603,16,62.1,97.0,100,71.9,84.0,Healthy,79.0,38.1,No
202604,16,54.2,90.3,100,67.7,79.2,Watch,79.0,41.2,No
202605,16,49.6,95.8,100,69.7,80.1,Healthy,79.0,40.6,No
202606,16,66.3,91.3,72.4,67.9,75.6,Watch,79.0,43.5,No
202607,16,55.0,94.7,86.2,71.8,78.1,Watch,79.0,41.9,No
202608,16,61.4,94.3,100,81.9,85.0,Healthy,79.0,37.4,No
202609,16,60.6,95.7,100,80.4,85.0,Healthy,79.0,37.4,No
202610,16,65.4,94.9,100,83.0,86.4,Healthy,79.0,36.5,No
202611,16,47.6,90.7,100,78.0,79.7,Watch,79.0,40.8,No
202612,16,51.6,94.7,86.2,72.5,77.4,Watch,79.0,42.4,No
202501,17,82.0,97.5,100,70.3,88.8,Healthy,77.5,34.4,No
202502,17,82.0,91.0,86.2,60.8,81.5,Healthy,77.5,39.1,No
202503,17,82.0,90.8,100,58.7,84.5,Healthy,77.5,37.2,No
202504,17,82.0,96.4,100,58.2,86.1,Healthy,77.5,36.2,No
202505,17,82.0,89.7,100,51.8,82.8,Healthy,77.5,38.3,No
202506,17,84.5,96.8,100,60.2,87.2,Healthy,77.5,35.4,No
202507,17,89.9,92.3,100,61.3,87.4,Healthy,77.5,35.3,No
202508,17,91.1,96.7,100,65.9,89.9,Healthy,77.5,33.7,No
202509,17,82.9,91.5,100,70.7,87.3,Healthy,77.5,35.4,No
202510,17,92.0,94.1,100,70.9,90.4,Healthy,77.5,33.4,No
202511,17,79.3,91.6,100,69.4,86.2,Healthy,77.5,36.1,No
202512,17,80.2,96.8,100,61.5,86.4,Healthy,77.5,36.0,No
202601,17,89.7,93.3,86.2,60.5,84.1,Healthy,77.5,37.5,No
202602,17,83.2,93.4,100,46.1,83.0,Healthy,77.5,38.1,No
202603,17,89.2,92.9,100,44.1,84.0,Healthy,77.5,37.5,No
202604,17,85.3,95.4,100,40.8,83.1,Healthy,77.5,38.1,No
202605,17,90.7,94.5,100,46.0,85.2,Healthy,77.5,36.7,No
202606,17,92.9,89.6,100,45.8,84.3,Healthy,77.5,37.3,No
202607,17,82.8,92.1,100,50.7,83.5,Healthy,77.5,37.9,No
202608,17,79.7,95.2,100,59.2,85.3,Healthy,77.5,36.7,No
202609,17,82.6,98.2,100,58.1,86.7,Healthy,77.5,35.8,No
202610,17,81.9,97.7,90.8,48.0,82.1,Healthy,77.5,38.8,No
202611,17,88.8,91.9,100,58.2,86.4,Healthy,77.5,35.9,No
202612,17,86.7,95.1,100,52.7,85.7,Healthy,77.5,36.4,No
202501,18,88.2,100,100,70.3,91.1,Healthy,75.0,32.0,No
202502,18,86.6,100,100,60.8,88.8,Healthy,75.0,33.5,No
202503,18,89.9,98.5,100,58.7,88.8,Healthy,75.0,33.6,No
202504,18,81.8,97.9,100,58.2,86.5,Healthy,75.0,35.1,No
202505,18,80.2,95.8,100,51.8,84.1,Healthy,75.0,36.6,No
202506,18,86.5,97.2,100,60.2,87.8,Healthy,75.0,34.2,No
202507,18,90.3,100,100,61.3,89.8,Healthy,75.0,32.9,No
202508,18,89.5,100,100,65.9,90.6,Healthy,75.0,32.4,No
202509,18,90.0,100,100,70.7,91.6,Healthy,75.0,31.7,No
202510,18,81.3,99.5,100,70.9,89.4,Healthy,75.0,33.2,No
202511,18,91.9,99.4,100,69.4,91.7,Healthy,75.0,31.7,No
202512,18,84.6,99.0,100,61.5,88.2,Healthy,75.0,33.9,No
202601,18,89.0,100,100,60.5,89.4,Healthy,75.0,33.2,No
202602,18,84.6,97.5,100,46.1,84.6,Healthy,75.0,36.3,No
202603,18,91.2,100,100,44.1,86.6,Healthy,75.0,35.0,No
202604,18,77.5,99.4,100,40.8,82.4,Healthy,75.0,37.7,No
202605,18,82.6,98.8,100,46.0,84.5,Healthy,75.0,36.3,No
202606,18,81.7,100,100,45.8,84.6,Healthy,75.0,36.3,No
202607,18,83.4,100,100,50.7,86.0,Healthy,75.0,35.4,No
202608,18,91.6,96.2,100,59.2,88.6,Healthy,75.0,33.7,No
202609,18,79.6,99.0,100,58.1,86.2,Healthy,75.0,35.2,No
202610,18,80.9,98.3,100,48.0,84.3,Healthy,75.0,36.4,No
202611,18,86.6,99.7,100,58.2,88.2,Healthy,75.0,33.9,No
202612,18,85.5,100,100,52.7,86.9,Healthy,75.0,34.8,No
202501,19,83.6,88.9,100,96.1,91.8,Healthy,74.5,31.4,No
202502,19,79.8,93.1,100,82.9,89.5,Healthy,74.5,32.9,No
202503,19,83.4,91.5,100,78.8,89.1,Healthy,74.5,33.2,No
202504,19,79.7,92.4,100,85.8,89.8,Healthy,74.5,32.7,No
202505,19,89.3,88.5,100,78.5,89.6,Healthy,74.5,32.9,No
202506,19,83.0,92.6,90.8,85.4,88.3,Healthy,74.5,33.7,No
202507,19,83.6,93.4,100,90.0,91.9,Healthy,74.5,31.3,No
202508,19,84.3,95.5,100,98.5,94.4,Healthy,74.5,29.7,No
202509,19,81.3,93.3,100,99.3,93.2,Healthy,74.5,30.5,No
202510,19,84.5,89.0,100,99.3,92.7,Healthy,74.5,30.8,No
202511,19,85.7,94.8,100,92.2,93.3,Healthy,74.5,30.4,No
202512,19,84.4,96.6,100,88.9,92.8,Healthy,74.5,30.7,No
202601,19,77.5,89.8,100,85.1,88.3,Healthy,74.5,33.7,No
202602,19,90.2,88.0,100,80.7,90.1,Healthy,74.5,32.5,No
202603,19,83.7,93.6,100,72.4,88.5,Healthy,74.5,33.6,No
202604,19,78.1,90.9,100,66.0,85.0,Healthy,74.5,35.8,No
202605,19,92.9,94.4,100,74.8,91.5,Healthy,74.5,31.6,No
202606,19,88.7,94.9,100,67.6,89.2,Healthy,74.5,33.1,No
202607,19,81.2,88.7,100,75.2,87.0,Healthy,74.5,34.6,No
202608,19,91.2,88.7,100,84.5,91.3,Healthy,74.5,31.7,No
202609,19,89.7,93.3,100,79.1,91.2,Healthy,74.5,31.8,No
202610,19,90.3,96.4,100,81.3,92.7,Healthy,74.5,30.8,No
202611,19,91.2,90.6,100,83.4,91.7,Healthy,74.5,31.5,No
202612,19,81.9,89.2,100,75.0,87.2,Healthy,74.5,34.4,No
202501,20,91.8,100,100,70.3,92.0,Healthy,70.0,29.7,No
202502,20,87.4,95.9,100,60.8,87.8,Healthy,70.0,32.4,No
202503,20,85.3,95.3,100,58.7,86.7,Healthy,70.0,33.2,No
202504,20,83.3,98.2,100,58.2,86.9,Healthy,70.0,33.0,No
202505,20,87.5,100,100,51.8,87.2,Healthy,70.0,32.8,No
202506,20,92.9,96.6,100,60.2,89.3,Healthy,70.0,31.5,No
202507,20,89.6,100,100,61.3,89.7,Healthy,70.0,31.2,No
202508,20,92.9,100,100,65.9,91.4,Healthy,70.0,30.1,No
202509,20,85.0,100,100,70.7,90.4,Healthy,70.0,30.7,No
202510,20,90.7,100,100,70.9,91.9,Healthy,70.0,29.8,No
202511,20,91.9,100,100,69.4,91.9,Healthy,70.0,29.8,No
202512,20,80.9,100,100,61.5,87.5,Healthy,70.0,32.6,No
202601,20,91.7,98.1,100,60.5,89.5,Healthy,70.0,31.4,No
202602,20,81.0,98.0,100,46.1,83.8,Healthy,70.0,35.0,No
202603,20,90.1,95.0,100,44.1,84.8,Healthy,70.0,34.4,No
202604,20,78.4,98.8,100,40.8,82.4,Healthy,70.0,35.9,No
202605,20,83.2,100,100,46.0,85.0,Healthy,70.0,34.3,No
202606,20,83.8,94.4,100,45.8,83.4,Healthy,70.0,35.3,No
202607,20,80.0,100,100,50.7,85.1,Healthy,70.0,34.2,No
202608,20,89.1,100,100,59.2,89.1,Healthy,70.0,31.6,No
202609,20,88.4,96.3,100,58.1,87.6,Healthy,70.0,32.6,No
202610,20,82.9,97.5,100,48.0,84.6,Healthy,70.0,34.5,No
202611,20,85.4,98.7,100,58.2,87.6,Healthy,70.0,32.6,No
202612,20,92.7,98.6,100,52.7,88.3,Healthy,70.0,32.1,No
202501,21,93.1,98.5,100,70.3,91.9,Healthy,94.0,38.2,No
202502,21,78.7,96.9,100,60.8,85.9,Healthy,94.0,42.0,No
202503,21,91.2,92.6,100,58.7,87.3,Healthy,94.0,41.1,No
202504,21,89.6,95.4,86.2,58.2,84.2,Healthy,94.0,43.2,No
202505,21,86.8,95.7,100,51.8,85.8,Healthy,94.0,42.2,No
202506,21,92.0,91.7,93.1,60.2,85.8,Healthy,94.0,42.1,No
202507,21,91.6,95.2,100,61.3,88.7,Healthy,94.0,40.2,No
202508,21,90.9,92.7,100,65.9,88.7,Healthy,94.0,40.2,No
202509,21,79.9,91.0,100,70.7,86.4,Healthy,94.0,41.7,No
202510,21,82.9,93.7,100,70.9,88.0,Healthy,94.0,40.7,No
202511,21,85.8,95.9,100,69.4,89.1,Healthy,94.0,40.0,No
202512,21,92.9,94.7,100,61.5,88.9,Healthy,94.0,40.1,No
202601,21,87.5,93.0,100,60.5,86.9,Healthy,94.0,41.4,No
202602,21,86.4,90.3,100,46.1,82.9,Healthy,94.0,44.0,No
202603,21,90.7,89.8,100,44.1,83.4,Healthy,94.0,43.7,No
202604,21,77.4,88.2,100,40.8,79.0,Watch,94.0,46.6,No
202605,21,86.0,89.5,100,46.0,82.6,Healthy,94.0,44.2,No
202606,21,87.6,95.5,100,45.8,84.7,Healthy,94.0,42.8,No
202607,21,86.8,90.5,100,50.7,84.0,Healthy,94.0,43.3,No
202608,21,79.1,91.0,100,59.2,83.9,Healthy,94.0,43.4,No
202609,21,84.2,95.3,100,58.1,86.3,Healthy,94.0,41.8,No
202610,21,83.9,95.8,100,48.0,84.3,Healthy,94.0,43.1,No
202611,21,82.8,91.6,100,58.2,84.8,Healthy,94.0,42.8,No
202612,21,88.1,94.1,100,52.7,85.8,Healthy,94.0,42.1,No
202501,22,87.7,95.2,100,70.3,89.6,Healthy,71.5,31.8,No
202502,22,92.6,93.2,100,60.8,88.3,Healthy,71.5,32.7,No
202503,22,81.2,96.9,86.2,58.7,82.7,Healthy,71.5,36.3,No
202504,22,87.5,97.9,100,58.2,87.9,Healthy,71.5,32.9,No
202505,22,87.7,91.5,100,51.8,84.7,Healthy,71.5,34.9,No
202506,22,86.2,93.0,100,60.2,86.5,Healthy,71.5,33.8,No
202507,22,82.9,97.0,100,61.3,87.1,Healthy,71.5,33.4,No
202508,22,88.0,95.6,100,65.9,88.8,Healthy,71.5,32.3,No
202509,22,77.9,97.6,100,70.7,87.9,Healthy,71.5,32.9,No
202510,22,92.8,92.3,100,70.9,90.1,Healthy,71.5,31.5,No
202511,22,91.3,95.7,100,69.4,90.4,Healthy,71.5,31.2,No
202512,22,79.4,95.2,100,61.5,85.7,Healthy,71.5,34.3,No
202601,22,81.0,92.5,100,60.5,85.1,Healthy,71.5,34.7,No
202602,22,87.6,93.1,100,46.1,84.1,Healthy,71.5,35.4,No
202603,22,82.3,93.6,100,44.1,82.5,Healthy,71.5,36.4,No
202604,22,79.0,96.1,100,40.8,81.7,Healthy,71.5,36.9,No
202605,22,91.9,93.3,100,46.0,85.2,Healthy,71.5,34.7,No
202606,22,93.1,92.1,100,45.8,85.1,Healthy,71.5,34.7,No
202607,22,83.6,95.0,100,50.7,84.5,Healthy,71.5,35.1,No
202608,22,84.1,95.0,100,59.2,86.4,Healthy,71.5,33.9,No
202609,22,91.5,94.6,100,58.1,87.9,Healthy,71.5,32.9,No
202610,22,82.8,95.5,100,48.0,83.9,Healthy,71.5,35.5,No
202611,22,92.2,90.9,100,58.2,87.0,Healthy,71.5,33.5,No
202612,22,91.2,89.7,100,52.7,85.3,Healthy,71.5,34.6,No
202501,23,82.0,46.5,100,74.2,74.3,Watch,83.0,45.8,No
202502,23,82.0,47.0,55.2,67.6,61.9,At Risk,83.0,53.8,No
202503,23,82.0,50.3,100,65.1,73.6,Watch,83.0,46.2,No
202504,23,82.0,42.8,100,64.3,71.2,Watch,83.0,47.8,No
202505,23,64.9,48.6,100,58.0,67.4,Watch,83.0,50.2,No
202506,23,73.1,47.4,34.5,63.5,53.8,At Risk,83.0,59.1,Yes
202507,23,70.5,41.6,100,63.7,67.8,Watch,83.0,50.0,No
202508,23,77.8,45.7,100,73.2,72.8,Watch,83.0,46.7,No
202509,23,60.2,41.8,100,75.6,67.7,Watch,83.0,50.0,No
202510,23,74.8,44.5,100,74.3,71.9,Watch,83.0,47.3,No
202511,23,61.8,44.3,100,74.5,68.7,Watch,83.0,49.4,No
202512,23,76.8,40.8,100,63.4,69.1,Watch,83.0,49.1,No
202601,23,59.7,38.7,100,60.0,63.5,At Risk,83.0,52.8,No
202602,23,76.0,41.0,100,56.6,67.6,Watch,83.0,50.1,No
202603,23,76.2,35.8,100,51.0,65.0,At Risk,83.0,51.8,No
202604,23,78.6,36.7,46.0,46.9,51.5,At Risk,83.0,60.6,Yes
202605,23,69.9,41.1,34.5,49.6,48.4,Critical,83.0,62.6,Yes
202606,23,71.4,40.0,100,55.2,65.9,Watch,83.0,51.2,No
202607,23,68.7,36.8,100,54.8,64.2,At Risk,83.0,52.3,No
202608,23,78.2,34.2,100,57.8,66.4,Watch,83.0,50.9,No
202609,23,62.2,33.9,100,64.0,63.5,At Risk,83.0,52.8,No
202610,23,69.8,35.4,55.2,54.2,52.7,At Risk,83.0,59.8,Yes
202611,23,74.9,37.0,100,62.5,67.3,Watch,83.0,50.3,No
202612,23,64.8,37.5,100,55.4,63.5,At Risk,83.0,52.7,No
202501,24,82.0,94.1,100,70.3,87.8,Healthy,77.0,34.9,No
202502,24,82.0,89.6,100,60.8,84.6,Healthy,77.0,37.0,No
202503,24,82.0,92.1,100,58.7,84.9,Healthy,77.0,36.8,No
202504,24,82.0,88.8,100,58.2,83.8,Healthy,77.0,37.5,No
202505,24,82.0,91.0,100,51.8,83.1,Healthy,77.0,37.9,No
202506,24,82.0,93.4,100,60.2,85.6,Healthy,77.0,36.3,No
202507,24,82.0,95.2,100,61.3,86.3,Healthy,77.0,35.8,No
202508,24,82.0,89.7,100,65.9,85.6,Healthy,77.0,36.3,No
202509,24,82.0,92.5,100,70.7,87.4,Healthy,77.0,35.2,No
202510,24,82.0,95.4,100,70.9,88.3,Healthy,77.0,34.6,No
202511,24,82.0,92.2,100,69.4,87.0,Healthy,77.0,35.4,No
202512,24,82.0,89.4,100,61.5,84.6,Healthy,77.0,37.0,No
202601,24,82.0,89.6,100,60.5,84.5,Healthy,77.0,37.0,No
202602,24,89.7,93.5,100,46.1,84.7,Healthy,77.0,36.9,No
202603,24,89.2,92.9,100,44.1,84.0,Healthy,77.0,37.4,No
202604,24,86.1,93.6,100,40.8,82.8,Healthy,77.0,38.1,No
202605,24,89.1,91.2,100,46.0,83.8,Healthy,77.0,37.5,No
202606,24,92.8,86.1,100,45.8,83.2,Healthy,77.0,37.9,No
202607,24,88.5,93.5,100,50.7,85.3,Healthy,77.0,36.5,No
202608,24,82.7,87.1,100,59.2,83.7,Healthy,77.0,37.6,No
202609,24,81.4,93.5,100,58.1,85.0,Healthy,77.0,36.7,No
202610,24,90.0,88.5,100,48.0,83.7,Healthy,77.0,37.6,No
202611,24,84.2,90.8,100,58.2,84.9,Healthy,77.0,36.8,No
202612,24,80.5,89.9,86.2,52.7,79.2,Watch,77.0,40.5,No
202501,25,52.4,91.5,100,64.8,78.5,Watch,68.0,37.8,No
202502,25,53.5,88.8,79.3,55.9,71.0,Watch,68.0,42.6,No
202503,25,61.9,90.2,86.2,52.9,74.7,Watch,68.0,40.3,No
202504,25,54.4,92.8,100,50.4,76.5,Watch,68.0,39.1,No
202505,25,62.8,87.1,86.2,49.5,73.3,Watch,68.0,41.2,No
202506,25,62.4,92.8,72.4,54.1,72.3,Watch,68.0,41.8,No
202507,25,60.7,93.0,100,54.2,78.9,Watch,68.0,37.5,No
202508,25,64.3,88.8,100,59.0,79.5,Watch,68.0,37.1,No
202509,25,62.9,93.3,100,66.7,82.0,Healthy,68.0,35.5,No
202510,25,55.7,87.2,100,63.5,77.8,Watch,68.0,38.2,No
202511,25,62.8,92.4,100,64.5,81.3,Healthy,68.0,35.9,No
202512,25,55.1,92.1,100,55.3,77.5,Watch,68.0,38.4,No
202601,25,67.5,87.3,100,55.8,79.2,Watch,68.0,37.3,No
202602,25,60.3,87.4,100,41.5,74.6,Watch,68.0,40.3,No
202603,25,48.6,86.5,100,41.6,71.4,Watch,68.0,42.4,No
202604,25,55.2,89.9,90.8,37.7,71.0,Watch,68.0,42.7,No
202605,25,50.0,92.2,100,37.2,72.6,Watch,68.0,41.6,No
202606,25,54.0,85.2,100,37.9,71.6,Watch,68.0,42.2,No
202607,25,60.1,87.7,100,42.9,74.9,Watch,68.0,40.1,No
202608,25,51.3,89.6,100,49.7,74.6,Watch,68.0,40.3,No
202609,25,55.1,86.5,100,54.3,75.6,Watch,68.0,39.7,No
202610,25,55.0,87.3,79.3,47.0,69.1,Watch,68.0,43.9,No
202611,25,62.2,86.1,100,53.8,77.1,Watch,68.0,38.7,No
202612,25,47.3,90.9,100,48.7,73.8,Watch,68.0,40.8,No
202501,26,82.0,61.5,100,92.2,82.4,Healthy,74.0,37.3,No
202502,26,82.0,61.8,0,85.9,56.2,At Risk,74.0,54.4,No
202503,26,82.0,56.8,46.0,77.9,64.6,At Risk,74.0,48.9,No
202504,26,82.0,56.7,100,81.8,78.9,Watch,74.0,39.6,No
202505,26,82.0,59.3,100,77.1,78.7,Watch,74.0,39.7,No
202506,26,82.0,58.7,81.6,85.1,75.5,Watch,74.0,41.8,No
202507,26,82.0,60.5,100,85.3,80.7,Healthy,74.0,38.4,No
202508,26,82.0,54.2,100,90.1,79.8,Watch,74.0,39.0,No
202509,26,82.0,52.4,100,92.1,79.7,Watch,74.0,39.1,No
202510,26,82.0,53.7,100,98.2,81.3,Healthy,74.0,38.1,No
202511,26,82.0,57.2,100,92.4,81.1,Healthy,74.0,38.2,No
202512,26,82.0,51.5,100,88.2,78.6,Watch,74.0,39.8,No
202601,26,64.7,54.9,100,83.8,74.4,Watch,74.0,42.5,No
202602,26,69.2,55.7,100,73.3,73.7,Watch,74.0,43.0,No
202603,26,62.8,67.2,100,71.9,75.2,Watch,74.0,42.0,No
202604,26,62.8,67.2,77.0,67.7,68.6,Watch,74.0,46.3,No
202605,26,63.8,68.5,100,69.7,75.4,Watch,74.0,41.9,No
202606,26,68.3,75.3,72.4,67.9,71.4,Watch,74.0,44.5,No
202607,26,70.2,80.9,77.0,71.8,75.4,Watch,74.0,41.9,No
202608,26,70.0,82.4,100,81.9,83.6,Healthy,74.0,36.6,No
202609,26,70.7,85.6,100,80.4,84.4,Healthy,74.0,36.0,No
202610,26,71.1,90.0,100,83.0,86.4,Healthy,74.0,34.8,No
202611,26,71.5,91.4,100,78.0,85.9,Healthy,74.0,35.1,No
202612,26,75.1,93.2,100,72.5,86.2,Healthy,74.0,34.8,No
202501,27,85.9,100,100,74.2,91.3,Healthy,94.5,38.7,No
202502,27,84.3,100,100,67.6,89.6,Healthy,94.5,39.9,No
202503,27,83.0,100,100,65.1,88.8,Healthy,94.5,40.4,No
202504,27,83.2,99.0,95.4,64.3,87.2,Healthy,94.5,41.4,No
202505,27,86.9,100,100,58.0,88.3,Healthy,94.5,40.7,No
202506,27,81.5,98.6,100,63.5,87.7,Healthy,94.5,41.1,No
202507,27,88.3,97.0,100,63.7,88.9,Healthy,94.5,40.3,No
202508,27,84.7,100,100,73.2,90.8,Healthy,94.5,39.0,No
202509,27,82.3,100,100,75.6,90.7,Healthy,94.5,39.1,No
202510,27,89.9,95.9,100,74.3,91.1,Healthy,94.5,38.9,No
202511,27,92.8,100,86.2,74.5,89.7,Healthy,94.5,39.8,No
202512,27,81.5,99.2,100,63.4,87.8,Healthy,94.5,41.0,No
202601,27,84.0,100,100,60.0,88.0,Healthy,94.5,40.9,No
202602,27,91.8,97.5,100,56.6,88.5,Healthy,94.5,40.5,No
202603,27,83.8,100,100,51.0,86.1,Healthy,94.5,42.1,No
202604,27,82.8,93.8,100,46.9,83.2,Healthy,94.5,44.0,No
202605,27,85.8,94.8,100,49.6,84.8,Healthy,94.5,42.9,No
202606,27,83.3,100,100,55.2,86.9,Healthy,94.5,41.6,No
202607,27,81.2,96.0,93.1,54.8,83.3,Healthy,94.5,43.9,No
202608,27,88.7,97.8,100,57.8,88.1,Healthy,94.5,40.8,No
202609,27,86.1,99.5,100,64.0,89.2,Healthy,94.5,40.1,No
202610,27,83.1,100,100,54.2,86.6,Healthy,94.5,41.8,No
202611,27,82.9,98.0,100,62.5,87.6,Healthy,94.5,41.1,No
202612,27,84.5,100,100,55.4,87.2,Healthy,94.5,41.4,No
202501,28,82.5,93.0,100,96.1,92.7,Healthy,69.0,28.9,No
202502,28,86.9,98.4,100,82.9,92.8,Healthy,69.0,28.8,No
202503,28,82.0,97.7,100,78.8,90.6,Healthy,69.0,30.3,No
202504,28,88.0,98.9,100,85.8,93.8,Healthy,69.0,28.2,No
202505,28,84.7,90.4,100,78.5,89.0,Healthy,69.0,31.3,No
202506,28,87.2,90.5,100,85.4,91.0,Healthy,69.0,30.0,No
202507,28,89.3,91.4,100,90.0,92.7,Healthy,69.0,28.9,No
202508,28,90.2,95.9,100,98.5,96.0,Healthy,69.0,26.8,No
202509,28,83.6,96.6,100,99.3,94.7,Healthy,69.0,27.6,No
202510,28,89.6,96.6,100,99.3,96.3,Healthy,69.0,26.6,No
202511,28,85.7,99.0,90.8,92.2,92.3,Healthy,69.0,29.2,No
202512,28,85.4,98.6,100,88.9,93.7,Healthy,69.0,28.2,No
202601,28,91.9,94.7,100,85.1,93.4,Healthy,69.0,28.4,No
202602,28,90.5,92.8,100,80.7,91.6,Healthy,69.0,29.6,No
202603,28,93.2,90.7,100,72.4,90.0,Healthy,69.0,30.7,No
202604,28,88.7,95.5,100,66.0,89.0,Healthy,69.0,31.3,No
202605,28,83.1,94.8,100,74.8,89.2,Healthy,69.0,31.2,No
202606,28,82.2,95.0,100,67.6,87.6,Healthy,69.0,32.2,No
202607,28,85.9,98.4,100,75.2,91.1,Healthy,69.0,30.0,No
202608,28,78.3,90.6,100,84.5,88.7,Healthy,69.0,31.5,No
202609,28,88.0,96.6,86.2,79.1,88.3,Healthy,69.0,31.7,No
202610,28,87.3,99.1,100,81.3,92.8,Healthy,69.0,28.8,No
202611,28,90.7,90.9,100,83.4,91.6,Healthy,69.0,29.6,No
202612,28,81.6,94.3,100,75.0,88.7,Healthy,69.0,31.5,No
202501,29,89.8,97.1,100,96.1,95.8,Healthy,66.0,25.8,No
202502,29,92.9,98.2,100,82.9,94.3,Healthy,66.0,26.8,No
202503,29,83.3,100,100,78.8,91.6,Healthy,66.0,28.6,No
202504,29,82.2,100,100,85.8,92.7,Healthy,66.0,27.8,No
202505,29,92.7,100,100,78.5,93.9,Healthy,66.0,27.1,No
202506,29,81.9,99.9,100,85.4,92.5,Healthy,66.0,28.0,No
202507,29,81.2,98.1,100,90.0,92.7,Healthy,66.0,27.8,No
202508,29,88.4,100,100,98.5,96.8,Healthy,66.0,25.2,No
202509,29,92.7,100,100,99.3,98.0,Healthy,66.0,24.4,No
202510,29,80.8,99.6,100,99.3,94.9,Healthy,66.0,26.4,No
202511,29,87.7,98.1,86.2,92.2,91.4,Healthy,66.0,28.7,No
202512,29,81.9,97.8,100,88.9,92.6,Healthy,66.0,27.9,No
202601,29,92.4,100,100,85.1,95.1,Healthy,66.0,26.3,No
202602,29,80.2,96.4,100,80.7,90.1,Healthy,66.0,29.5,No
202603,29,80.5,100,100,72.4,89.6,Healthy,66.0,29.9,No
202604,29,92.9,98.8,100,66.0,91.1,Healthy,66.0,28.9,No
202605,29,91.9,99.0,100,74.8,92.6,Healthy,66.0,27.9,No
202606,29,93.1,100,100,67.6,91.8,Healthy,66.0,28.4,No
202607,29,93.0,100,90.8,75.2,91.0,Healthy,66.0,29.0,No
202608,29,87.3,100,100,84.5,93.7,Healthy,66.0,27.2,No
202609,29,80.7,100,100,79.1,91.0,Healthy,66.0,29.0,No
202610,29,87.7,100,100,81.3,93.2,Healthy,66.0,27.5,No
202611,29,81.1,97.0,100,83.4,91.0,Healthy,66.0,28.9,No
202612,29,90.6,100,100,75.0,92.7,Healthy,66.0,27.9,No
202501,30,68.2,94.6,100,96.1,89.7,Healthy,67.0,30.2,No
202502,30,48.3,91.1,100,82.9,81.0,Healthy,67.0,35.8,No
202503,30,54.4,97.1,100,78.8,83.5,Healthy,67.0,34.2,No
202504,30,49.6,90.7,100,85.8,81.7,Healthy,67.0,35.3,No
202505,30,68.3,95.3,100,78.5,86.4,Healthy,67.0,32.3,No
202506,30,55.8,93.0,100,85.4,83.9,Healthy,67.0,33.9,No
202507,30,48.5,90.9,100,90.0,82.4,Healthy,67.0,34.9,No
202508,30,65.7,93.3,100,98.5,89.1,Healthy,67.0,30.5,No
202509,30,47.0,97.6,100,99.3,85.9,Healthy,67.0,32.6,No
202510,30,65.2,91.3,100,99.3,88.5,Healthy,67.0,30.9,No
202511,30,56.5,92.4,100,92.2,85.3,Healthy,67.0,33.0,No
202512,30,57.1,94.9,100,88.9,85.5,Healthy,67.0,32.9,No
202601,30,48.5,94.3,34.5,85.1,66.1,Watch,67.0,45.5,No
202602,30,50.4,92.9,72.4,80.7,74.7,Watch,67.0,39.9,No
202603,30,54.3,94.9,100,72.4,81.5,Healthy,67.0,35.5,No
202604,30,51.2,90.7,100,66.0,78.2,Watch,67.0,37.6,No
202605,30,49.4,97.6,72.4,74.8,74.7,Watch,67.0,39.9,No
202606,30,48.4,91.9,100,67.6,78.2,Watch,67.0,37.6,No
202607,30,53.4,93.3,100,75.2,81.4,Healthy,67.0,35.5,No
202608,30,64.1,97.8,100,84.5,87.3,Healthy,67.0,31.7,No
202609,30,48.8,90.7,77.0,79.1,74.5,Watch,67.0,40.0,No
202610,30,57.0,95.9,100,81.3,84.3,Healthy,67.0,33.7,No
202611,30,47.7,95.9,100,83.4,82.4,Healthy,67.0,34.9,No
202612,30,68.4,92.1,100,75.0,84.7,Healthy,67.0,33.4,No
202501,31,88.1,85.7,100,67.0,86.2,Healthy,71.5,34.0,No
202502,31,89.6,86.6,100,56.7,84.7,Healthy,71.5,35.0,No
202503,31,81.7,83.8,100,54.4,81.5,Healthy,71.5,37.1,No
202504,31,86.8,90.5,100,47.1,83.3,Healthy,71.5,35.9,No
202505,31,82.9,91.6,100,50.7,83.4,Healthy,71.5,35.8,No
202506,31,91.5,90.6,100,51.1,85.3,Healthy,71.5,34.6,No
202507,31,91.8,86.2,100,59.2,85.6,Healthy,71.5,34.4,No
202508,31,92.3,86.6,100,58.3,85.7,Healthy,71.5,34.3,No
202509,31,84.8,88.7,100,65.9,86.0,Healthy,71.5,34.1,No
202510,31,87.9,93.0,100,64.8,87.8,Healthy,71.5,32.9,No
202511,31,88.7,89.9,90.8,63.3,84.5,Healthy,71.5,35.1,No
202512,31,78.8,88.3,90.8,54.2,79.7,Watch,71.5,38.2,No
202601,31,87.7,90.1,86.2,56.6,81.8,Healthy,71.5,36.8,No
